location,districk,neighborhood,room,living_room,area,age,floor,price,base_score,score_with_bonus,score
İstanbul , Büyükçekmece , Sinanoba Mah.,3,1,148,17,4,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,110,20,1,47500,0.002043522685275767,0.002043522685275767,0.002
İstanbul , Maltepe , Girne Mah.,2,1,75,0,2,26000,0.0011087197547772778,0.0011087197547772778,0.001
İstanbul , Bahçelievler , Şirinevler Mah.,2,1,70,0,5,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Beylikdüzü , Barış Mah.,3,1,160,22,3,21000,0.000891323724428792,0.000891323724428792,0.001
İstanbul , Kadıköy , Zühtüpaşa Mah.,1,1,75,6,5,57000,0.00245657514293789,0.10245657514293789,0.093
İstanbul , Bağcılar , Hürriyet Mah.,2,1,110,4,3,31000,0.0013261157851257636,0.0013261157851257636,0.001
İstanbul , Beyoğlu , Sütlüce Mah.,2,1,95,1,5,51000,0.002195699906519707,0.10219569990651971,0.093
İstanbul , Bakırköy , Kartaltepe Mah.,1,1,70,45,1,21000,0.000891323724428792,0.1008913237244288,0.092
İstanbul , Kağıthane , Ortabayır Mah.,2,1,90,12,4,32000,0.0013695949911954608,0.0013695949911954608,0.001
İstanbul , Esenyurt , Bağlarçeşme Mah.,2,1,90,10,-2,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Kadıköy , Fenerbahçe Mah.,3,1,125,0,7,95000,0.004108784973586382,0.10410878497358639,0.095
İstanbul , Beyoğlu , Firuzağa Mah.,3,1,110,40,1,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Esenyurt , Süleymaniye Mah.,1,1,85,5,1,11000,0.00045653166373182025,0.00045653166373182025,0.0
İstanbul , Kadıköy , Bostancı Mah.,2,1,90,0,9,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Büyükçekmece , Güzelce Mah.,6,2,300,25,0,70000,0.003021804821843953,0.003021804821843953,0.003
İstanbul , Ümraniye , Atakent Mah.,3,1,1100,30,5,22000,0.0009348029304984891,0.0009348029304984891,0.001
İstanbul , Eyüpsultan , Alibeyköy Mah.,1,1,70,5,1,23500,0.0010000217396030349,0.0010000217396030349,0.001
İstanbul , Sarıyer , Pınar Mah.,3,1,110,20,1,35000,0.0015000326094045523,0.10150003260940456,0.092
İstanbul , Kadıköy , Kozyatağı Mah.,2,1,100,6,3,65000,0.0028044087914954672,0.10280440879149547,0.093
İstanbul , Büyükçekmece , Mimaroba Mah.,3,1,200,25,0,60000,0.0025870127611469815,0.0025870127611469815,0.002
İstanbul , Sultangazi , Yunus Emre Mah.,2,1,80,12,1,18000,0.0007608861062197005,0.0007608861062197005,0.001
İstanbul , Üsküdar , Cumhuriyet Mah.,1,1,55,9,1,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Beyoğlu , Kılıçali Paşa Mah.,1,1,80,45,1,35000,0.0015000326094045523,0.10150003260940456,0.092
İstanbul , Ümraniye , Huzur Mah.,2,1,80,5,4,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,135,27,7,47000,0.002021783082240918,0.10202178308224093,0.093
İstanbul , Tuzla , Tepeören Mah.,5,2,350,17,0,75000,0.003239200852192439,0.003239200852192439,0.003
İstanbul , Kadıköy , 19 Mayıs Mah.,2,1,90,5,10,65000,0.0028044087914954672,0.10280440879149547,0.093
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,110,8,3,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Esenyurt , Bağlarçeşme Mah.,3,1,135,7,2,27000,0.001152198960846975,0.001152198960846975,0.001
İstanbul , Ataşehir , Kayışdağı Mah.,1,1,75,10,1,22500,0.0009565425335333376,0.0009565425335333376,0.001
İstanbul , Kadıköy , Erenköy Mah.,3,1,170,35,3,65000,0.0028044087914954672,0.10280440879149547,0.093
İstanbul , Beykoz , Örnekköy Mah.,5,3,450,20,0,150000,0.006500141307419727,0.006500141307419727,0.006
İstanbul , Arnavutköy , Yeşilbayır Mah.,6,1,320,20,0,90000,0.0038913889432378966,0.0038913889432378966,0.004
İstanbul , Küçükçekmece , Sultan Murat Mah.,3,1,100,20,5,16500,0.0006956672971151547,0.0006956672971151547,0.001
İstanbul , Ataşehir , Atatürk Mah.,1,0,88,4,21,70000,0.003021804821843953,0.003021804821843953,0.003
İstanbul , Sarıyer , Büyükdere Mah.,2,1,100,40,3,36000,0.0015435118154742493,0.10154351181547426,0.092
İstanbul , Pendik , Güllü Bağlar Mah.,2,1,89,1,5,25500,0.0010869801517424291,0.0010869801517424291,0.001
İstanbul , Ataşehir , Kayışdağı Mah.,3,1,110,30,3,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Maltepe , İdealtepe Mah.,2,1,120,0,5,46000,0.001978303876171221,0.001978303876171221,0.002
İstanbul , Pendik , Güzelyalı Mah.,3,1,125,13,3,39000,0.0016739494336833409,0.0016739494336833409,0.002
İstanbul , Maltepe , Fındıklı Mah.,3,1,120,15,3,23500,0.0010000217396030349,0.0010000217396030349,0.001
İstanbul , Çekmeköy , Cumhuriyet Mah.,1,1,72,10,7,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Kadıköy , Acıbadem Mah.,4,1,170,15,3,46750,0.002010913280723494,0.1020109132807235,0.093
İstanbul , Kadıköy , Osmanağa Mah.,3,1,145,5,1,92500,0.0040000869584121395,0.10400008695841215,0.095
İstanbul , Sancaktepe , Veysel Karani Mah.,1,1,87,5,5,32000,0.0013695949911954608,0.0013695949911954608,0.001
İstanbul , Eyüpsultan , Esentepe Mah.,3,1,156,10,21,28000,0.001195678166916672,0.001195678166916672,0.001
İstanbul , Kağıthane , Ortabayır Mah.,2,1,60,10,5,26000,0.0011087197547772778,0.0011087197547772778,0.001
İstanbul , Çekmeköy , Nişantepe Mah.,1,1,77,4,1,32500,0.0013913345942303094,0.0013913345942303094,0.001
İstanbul , Esenyurt , Sultaniye Mah.,1,1,95,8,4,14000,0.0005869692819409117,0.0005869692819409117,0.001
İstanbul , Maltepe , Altayçeşme Mah.,3,1,95,17,1,39000,0.0016739494336833409,0.0016739494336833409,0.002
İstanbul , Şile , Karacaköy Mah.,3,1,200,25,0,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Küçükçekmece , Halkalı Merkez Mah.,3,1,100,30,1,9000,0.0003695732515924259,0.0003695732515924259,0.0
İstanbul , Şişli , Kuştepe Mah.,1,0,55,4,-1,17000,0.0007174069001500032,0.10071740690015,0.092
İstanbul , Zeytinburnu , Beştelsiz Mah.,2,1,118,45,1,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Ataşehir , Barbaros Mah.,1,1,88,11,21,75000,0.003239200852192439,0.003239200852192439,0.003
İstanbul , Eyüpsultan , Nişancı Mah.,2,1,75,38,1,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Küçükçekmece , Fevzi Çakmak Mah.,3,1,120,35,2,19000,0.0008043653122893976,0.0008043653122893976,0.001
İstanbul , Beylikdüzü , Cumhuriyet Mah.,3,1,178,25,3,50000,0.00215222070045001,0.00215222070045001,0.002
İstanbul , Pendik , Velibaba Mah.,2,1,110,11,4,26000,0.0011087197547772778,0.0011087197547772778,0.001
İstanbul , Pendik , Orhangazi Mah.,3,1,115,28,3,18500,0.000782625709254549,0.000782625709254549,0.001
İstanbul , Kartal , Karlıktepe Mah.,1,1,90,8,21,45000,0.0019348246701015239,0.0019348246701015239,0.002
İstanbul , Sancaktepe , Sarıgazi Mah.,2,1,74,15,4,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Pendik , Dumlupınar Mah.,2,1,110,0,2,37000,0.0015869910215439466,0.0015869910215439466,0.001
İstanbul , Sarıyer , Maslak Mah.,3,1,160,12,18,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Beylikdüzü , Gürpınar Mah.,3,1,120,3,2,28000,0.001195678166916672,0.001195678166916672,0.001
İstanbul , Küçükçekmece , Cumhuriyet Mah.,2,1,100,25,3,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Fatih , Ayvansaray Mah.,1,1,123,50,0,30000,0.0012826365790560665,0.10128263657905608,0.092
İstanbul , Üsküdar , Barbaros Mah.,3,1,110,25,2,42000,0.0018043870518924324,0.10180438705189243,0.093
İstanbul , Üsküdar , Beylerbeyi Mah.,3,1,105,40,3,55000,0.0023696167307984957,0.1023696167307985,0.093
İstanbul , Sarıyer , Yeniköy Mah.,2,1,105,30,2,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,3,1,200,25,13,38000,0.0016304702276136438,0.0016304702276136438,0.001
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,75,5,4,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Büyükçekmece , Murat Çeşme Mah.,2,1,110,10,4,19000,0.0008043653122893976,0.0008043653122893976,0.001
İstanbul , Bakırköy , Yeşilköy Mah.,2,1,88,1,1,62000,0.002673971173286376,0.10267397117328639,0.093
İstanbul , Pendik , Çamçeşme Mah.,1,1,65,13,4,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Bakırköy , Kartaltepe Mah.,3,1,145,35,4,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Eyüpsultan , Nişancı Mah.,2,1,130,14,1,27500,0.0011739385638818234,0.0011739385638818234,0.001
İstanbul , Küçükçekmece , Yeşilova Mah.,1,1,32,1,3,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Pendik , Kaynarca Mah.,2,1,110,29,6,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,82,5,3,38000,0.0016304702276136438,0.0016304702276136438,0.001
İstanbul , Ataşehir , Örnek Mah.,2,1,85,7,1,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,135,3,1,45000,0.0019348246701015239,0.0019348246701015239,0.002
İstanbul , Tuzla , İstasyon Mah.,2,1,93,12,2,40000,0.001717428639753038,0.001717428639753038,0.002
İstanbul , Üsküdar , Bahçelievler Mah.,6,2,350,21,0,110000,0.00476097306463184,0.10476097306463185,0.095
İstanbul , Esenyurt , Piri Reis Mah.,1,1,90,9,3,15000,0.000630448488010609,0.000630448488010609,0.001
İstanbul , Kartal , Kordonboyu Mah.,1,1,72,15,1,38000,0.0016304702276136438,0.0016304702276136438,0.001
İstanbul , Beşiktaş , Ortaköy Mah.,3,1,130,31,3,70000,0.003021804821843953,0.10302180482184396,0.094
İstanbul , Küçükçekmece , Cennet Mah.,2,1,100,30,3,20500,0.0008695841213939434,0.0008695841213939434,0.001
İstanbul , Maltepe , İdealtepe Mah.,1,1,130,32,4,23000,0.0009782821365681863,0.0009782821365681863,0.001
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,100,1,1,52000,0.002239179112589404,0.002239179112589404,0.002
İstanbul , Pendik , Şeyhli Mah.,2,1,100,14,3,28000,0.001195678166916672,0.001195678166916672,0.001
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,70,0,1,40000,0.001717428639753038,0.001717428639753038,0.002
İstanbul , Bahçelievler , Soğanlı Mah.,2,1,95,35,2,15500,0.0006521880910454575,0.0006521880910454575,0.001
İstanbul , Gaziosmanpaşa , Karadeniz Mah.,2,1,120,10,3,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Ataşehir , Barbaros Mah.,1,1,124,15,12,60000,0.0025870127611469815,0.0025870127611469815,0.002
İstanbul , Avcılar , Cihangir Mah.,2,1,80,15,1,13500,0.0005652296789060632,0.0005652296789060632,0.001
İstanbul , Esenyurt , Çınar Mah.,2,1,100,5,4,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Kadıköy , Fikirtepe Mah.,1,1,76,6,10,49000,0.0021087414943803126,0.10210874149438032,0.093
İstanbul , Pendik , Bahçelievler Mah.,2,1,80,10,3,28000,0.001195678166916672,0.001195678166916672,0.001
İstanbul , Büyükçekmece , Atatürk Mah.,2,1,110,20,3,22500,0.0009565425335333376,0.0009565425335333376,0.001
İstanbul , Bahçelievler , Bahçelievler Mah.,5,2,220,2,4,80000,0.0034565968825409246,0.0034565968825409246,0.003
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,1,1,90,12,3,59000,0.002543533555077284,0.002543533555077284,0.002
İstanbul , Kadıköy , Caddebostan Mah.,3,1,140,4,3,115000,0.0049783690949803255,0.10497836909498033,0.095
İstanbul , Esenyurt , Mehterçeşme Mah.,1,1,80,0,3,13500,0.0005652296789060632,0.0005652296789060632,0.001
İstanbul , Kartal , Orhantepe Mah.,4,1,225,30,6,90000,0.0038913889432378966,0.0038913889432378966,0.004
İstanbul , Kadıköy , Göztepe Mah.,3,1,109,0,9,72500,0.003130502837018196,0.1031305028370182,0.094
İstanbul , Kadıköy , Erenköy Mah.,3,1,115,5,9,70000,0.003021804821843953,0.10302180482184396,0.094
İstanbul , Esenyurt , Üçevler Mah.,2,1,90,5,1,15000,0.000630448488010609,0.000630448488010609,0.001
İstanbul , Esenyurt , Koza Mah.,3,1,170,12,7,29000,0.0012391573729863693,0.0012391573729863693,0.001
İstanbul , Bahçelievler , Bahçelievler Mah.,4,2,220,0,5,85000,0.003673992912889411,0.003673992912889411,0.003
İstanbul , Eyüpsultan , Çırçır Mah.,2,1,92,10,4,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Beşiktaş , Etiler Mah.,2,1,100,0,3,110000,0.00476097306463184,0.10476097306463185,0.095
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,4,2,230,5,4,50000,0.00215222070045001,0.00215222070045001,0.002
İstanbul , Bahçelievler , Bahçelievler Mah.,5,1,220,37,9,65000,0.0028044087914954672,0.0028044087914954672,0.003
İstanbul , Bağcılar , Mahmutbey Mah.,1,1,65,0,5,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Küçükçekmece , Atakent Mah.,3,1,120,25,1,45000,0.0019348246701015239,0.0019348246701015239,0.002
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,100,23,3,29000,0.0012391573729863693,0.0012391573729863693,0.001
İstanbul , Bağcılar , Merkez Mah.,3,1,150,0,10,48000,0.0020652622883106154,0.0020652622883106154,0.002
İstanbul , Beşiktaş , Levent Mah.,5,2,400,20,0,350000,0.01519598252135916,0.11519598252135917,0.105
İstanbul , Kartal , Yakacık Çarşı Mah.,2,1,100,30,2,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Beykoz , Riva Mah.,5,1,450,14,0,150000,0.006500141307419727,0.006500141307419727,0.006
İstanbul , Bakırköy , Yeşilköy Mah.,3,1,130,35,1,55000,0.0023696167307984957,0.1023696167307985,0.093
İstanbul , Ümraniye , İstiklal Mah.,3,1,130,17,6,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Çekmeköy , Merkez Mah.,2,1,147,11,2,67000,0.0028913672036348617,0.0028913672036348617,0.003
İstanbul , Kağıthane , Merkez Mah.,2,1,110,1,3,74000,0.003195721646122742,0.003195721646122742,0.003
İstanbul , Küçükçekmece , Cumhuriyet Mah.,1,2,80,48,5,13000,0.0005434900758712146,0.0005434900758712146,0.0
İstanbul , Beyoğlu , Firuzağa Mah.,3,1,170,53,3,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Sarıyer , Zekeriyaköy Mah.,9,1,630,16,0,250000,0.010848061914389443,0.11084806191438945,0.101
İstanbul , Sarıyer , Büyükdere Mah.,2,1,105,29,3,49000,0.0021087414943803126,0.10210874149438032,0.093
İstanbul , Silivri , Cumhuriyet Mah.,4,1,170,30,0,32000,0.0013695949911954608,0.0013695949911954608,0.001
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,115,40,3,23000,0.0009782821365681863,0.0009782821365681863,0.001
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,80,34,2,23000,0.0009782821365681863,0.10097828213656819,0.092
İstanbul , Beyoğlu , Yenişehir Mah.,2,1,70,25,3,15000,0.000630448488010609,0.10063044848801062,0.091
İstanbul , Üsküdar , Cumhuriyet Mah.,2,1,55,1,1,35000,0.0015000326094045523,0.10150003260940456,0.092
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,90,40,1,26000,0.0011087197547772778,0.10110871975477728,0.092
İstanbul , Şişli , Teşvikiye Mah.,2,1,125,30,3,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Şişli , Gülbahar Mah.,1,1,71,20,3,18000,0.0007608861062197005,0.10076088610621971,0.092
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,110,16,3,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,1,1,55,40,4,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Beykoz , Gümüşsuyu Mah.,2,1,95,25,1,20500,0.0008695841213939434,0.0008695841213939434,0.001
İstanbul , Zeytinburnu , Seyitnizam Mah.,2,1,85,30,1,17000,0.0007174069001500032,0.0007174069001500032,0.001
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,85,28,3,18500,0.000782625709254549,0.10078262570925456,0.092
İstanbul , Pendik , Esenyalı Mah.,2,1,100,9,1,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Fatih , Karagümrük Mah.,2,1,95,40,3,30000,0.0012826365790560665,0.10128263657905608,0.092
İstanbul , Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,1,1,73,5,12,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Esenyurt , Zafer Mah.,1,1,60,7,1,10000,0.0004130524576621231,0.0004130524576621231,0.0
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,180,20,10,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Esenyurt , Akçaburgaz Mah.,2,1,95,8,3,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,140,40,6,72500,0.003130502837018196,0.1031305028370182,0.094
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,70,8,11,15000,0.000630448488010609,0.000630448488010609,0.001
İstanbul , Sancaktepe , Abdurrahmangazi Mah.,2,1,100,4,1,23000,0.0009782821365681863,0.0009782821365681863,0.001
İstanbul , Bağcılar , Göztepe Mah.,4,1,165,30,2,21500,0.0009130633274636405,0.0009130633274636405,0.001
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,120,20,4,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Beykoz , Gümüşsuyu Mah.,2,1,105,30,1,11000,0.00045653166373182025,0.00045653166373182025,0.0
İstanbul , Esenyurt , Saadetdere Mah.,1,1,90,10,1,13750,0.0005760994804234875,0.0005760994804234875,0.001
İstanbul , Küçükçekmece , İstasyon Mah.,2,1,90,3,8,23500,0.0010000217396030349,0.0010000217396030349,0.001
İstanbul , Üsküdar , Murat Reis Mah.,2,1,65,0,1,32000,0.0013695949911954608,0.10136959499119547,0.092
İstanbul , Esenyurt , Balıkyolu Mah.,2,1,90,11,1,10000,0.0004130524576621231,0.0004130524576621231,0.0
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,90,29,3,25500,0.0010869801517424291,0.0010869801517424291,0.001
İstanbul , Kağıthane , Merkez Mah.,2,1,85,12,3,22500,0.0009565425335333376,0.0009565425335333376,0.001
İstanbul , Şişli , Harbiye Mah.,2,1,135,40,5,38000,0.0016304702276136438,0.10163047022761365,0.092
İstanbul , Sarıyer , Maslak Mah.,1,1,85,7,4,49999,0.00215217722124394,0.10215217722124395,0.093
İstanbul , Bakırköy , Kartaltepe Mah.,3,1,130,35,3,30000,0.0012826365790560665,0.10128263657905608,0.092
İstanbul , Beyoğlu , Hacımimi Mah.,2,1,120,1,1,100000,0.004326181003934868,0.10432618100393487,0.095
İstanbul , Üsküdar , Mimar Sinan Mah.,1,1,65,13,1,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Beyoğlu , Cihangir Mah.,2,1,75,8,4,69000,0.002978325615774256,0.10297832561577426,0.094
İstanbul , Şişli , Gülbahar Mah.,4,1,130,20,5,22000,0.0009348029304984891,0.10093480293049849,0.092
İstanbul , Şişli , Bozkurt Mah.,2,1,70,40,4,33000,0.001413074197265158,0.10141307419726517,0.092
İstanbul , Ümraniye , Tatlısu Mah.,1,1,73,5,19,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Maltepe , Fındıklı Mah.,1,1,65,8,4,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Üsküdar , Bahçelievler Mah.,1,1,45,4,1,29000,0.0012391573729863693,0.10123915737298637,0.092
İstanbul , Beylikdüzü , Yakuplu Mah.,1,1,55,8,1,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Güngören , Abdurrahman Nafiz Gürman Mah.,3,1,135,30,-2,35000,0.0015000326094045523,0.0015000326094045523,0.001
İstanbul , Maltepe , Altayçeşme Mah.,3,1,100,31,5,32000,0.0013695949911954608,0.0013695949911954608,0.001
İstanbul , Beylikdüzü , Dereağzı Mah.,3,1,145,4,3,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Bakırköy , Zuhuratbaba Mah.,6,1,260,5,5,110000,0.00476097306463184,0.10476097306463185,0.095
İstanbul , Kağıthane , Telsizler Mah.,1,1,45,1,-1,18000,0.0007608861062197005,0.0007608861062197005,0.001
İstanbul , Şişli , Feriköy Mah.,1,1,75,30,5,17000,0.0007174069001500032,0.10071740690015,0.092
İstanbul , Kadıköy , Osmanağa Mah.,1,0,60,35,2,24000,0.0010217613426378835,0.10102176134263789,0.092
İstanbul , Avcılar , Denizköşkler Mah.,3,1,120,30,1,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Kadıköy , 19 Mayıs Mah.,3,1,150,6,5,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,130,26,21,22000,0.0009348029304984891,0.0009348029304984891,0.001
İstanbul , Fatih , Seyyid Ömer Mah.,3,1,115,18,1,43000,0.0018478662579621296,0.10184786625796213,0.093
İstanbul , Bahçelievler , Fevzi Çakmak Mah.,2,1,78,40,3,16000,0.0006739276940803061,0.0006739276940803061,0.001
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,59,7,1,22000,0.0009348029304984891,0.10093480293049849,0.092
İstanbul , Küçükçekmece , Cumhuriyet Mah.,2,1,85,4,1,30000,0.0012826365790560665,0.0012826365790560665,0.001
İstanbul , Şişli , Cumhuriyet Mah.,1,1,92,5,21,52000,0.002239179112589404,0.10223917911258941,0.093
İstanbul , Şişli , Teşvikiye Mah.,1,1,60,25,2,49500,0.002130481097415161,0.10213048109741517,0.093
İstanbul , Esenyurt , Üçevler Mah.,2,1,110,3,1,12000,0.0005000108698015174,0.0005000108698015174,0.0
İstanbul , Beyoğlu , Sururi Mehmet Efendi Mah.,1,1,80,5,2,26000,0.0011087197547772778,0.10110871975477728,0.092
