list-view-price,left,celly 3,celly 4,location,districk,neighborhood,room,living_room,area
35.000,Kiralık Daire,"40
                        Yaşında",9. Kat,İstanbul , Zeytinburnu , Merkezefendi Mah.,3,1,110
50.000,Kiralık Daire,"4
                        Yaşında",14. Kat,İstanbul , Bağcılar , Mahmutbey Mah.,2,1,95
16.000,Kiralık Residence,"13
                        Yaşında",4. Kat,İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,90
22.000,Kiralık Daire,"45
                        Yaşında",6. Kat,İstanbul , Beşiktaş , Ortaköy Mah.,1,1,55
48.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Şişli , Ergenekon Mah.,3,1,120
30.000,Kiralık Daire,"21
                        Yaşında",1. Kat,İstanbul , Zeytinburnu , Merkezefendi Mah.,2,1,110
25.000,Kiralık Daire,"14
                        Yaşında",8. Kat,İstanbul , Başakşehir , Ziya Gökalp Mah.,1,1,74
35.000,Kiralık Daire,"20
                        Yaşında",4. Kat,İstanbul , Kadıköy , Rasimpaşa Mah.,1,1,85
57.000,Kiralık Daire,"35
                        Yaşında",2. Kat,İstanbul , Beşiktaş , Levazım Mah.,3,1,130
650.000,Kiralık Villa,"5
                        Yaşında",Bahçe Katı,İstanbul , Beykoz , Çubuklu Mah.,9,2,850
14.000,Kiralık Daire,"2
                        Yaşında",Bahçe Katı,İstanbul , Avcılar , Ambarlı Mah.,1,1,52
35.000,Kiralık Daire,"25
                        Yaşında",2. Kat,İstanbul , Beyoğlu , Yahya Kahya Mah.,2,1,106
20.000,Kiralık Daire,"26
                        Yaşında",Yüksek Giriş,İstanbul , Gaziosmanpaşa , Karlıtepe Mah.,2,1,105
52.000,Kiralık Daire,"9
                        Yaşında",5. Kat,İstanbul , Kadıköy , Merdivenköy Mah.,2,1,85
18.000,Kiralık Daire,"18
                        Yaşında",Kot 1,İstanbul , Ümraniye , İstiklal Mah.,2,1,80
11.000,Kiralık Daire,"9
                        Yaşında",Kot 2,İstanbul , Kağıthane , Çağlayan Mah.,1,1,50
12.000,Kiralık Daire,"25
                        Yaşında",3. Kat,İstanbul , Fatih , Hırka-i Şerif Mah.,2,1,90
130.000,Kiralık Daire,"30
                        Yaşında",8. Kat,İstanbul , Kadıköy , Caddebostan Mah.,3,1,180
12.000,Kiralık Daire,"27
                        Yaşında",Çatı Katı,İstanbul , Üsküdar , Cumhuriyet Mah.,1,1,60
22.500,Kiralık Daire,"29
                        Yaşında",1. Kat,İstanbul , Kağıthane , Sultan Selim Mah.,1,1,70
55.000,Kiralık Daire,"34
                        Yaşında",1. Kat,İstanbul , Kadıköy , Göztepe Mah.,3,1,140
65.000,Kiralık Daire,"5
                        Yaşında",3. Kat,İstanbul , Üsküdar , Acıbadem Mah.,3,1,175
75.000,Kiralık Daire,"40
                        Yaşında",2. Kat,İstanbul , Beşiktaş , Yıldız Mah.,2,1,110
17.500,Kiralık Daire,"20
                        Yaşında",Yüksek Giriş,İstanbul , Esenler , Nine Hatun Mah.,2,1,110
30.000,Kiralık Daire,"35
                        Yaşında",Bahçe Katı,İstanbul , Üsküdar , İcadiye Mah.,3,1,100
11.500,Kiralık Daire,"44
                        Yaşında",5. Kat,İstanbul , Fatih , Akşemsettin Mah.,2,1,70
110.000,Kiralık Villa,"1
                        Yaşında",,İstanbul , Beylikdüzü , Dereağzı Mah.,5,2,370
32.000,Kiralık Daire,"23
                        Yaşında",Ara Kat,İstanbul , Ümraniye , Site Mah.,3,1,135
60.000,Kiralık Daire,"3
                        Yaşında",1. Kat,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,80
27.000,Kiralık Daire,Sıfır Bina,En Üst Kat,İstanbul , Çekmeköy , Merkez Mah.,2,1,95
9.000,Kiralık Daire,"12
                        Yaşında",1. Kat,İstanbul , Esenyurt , Gökevler Mah.,1,0,50
25.000,Kiralık Daire,Sıfır Bina,20. Kat,İstanbul , Büyükçekmece , Çakmaklı Mah.,1,1,96
13.500,Kiralık Daire,"22
                        Yaşında",Zemin,İstanbul , Bahçelievler , Çobançeşme Mah.,2,1,80
75.000,Kiralık Müstakil Ev,"26
                        Yaşında",,İstanbul , Eyüpsultan , Topçular Mah.,5,2,220
12.000,Kiralık Daire,"30
                        Yaşında",3. Kat,İstanbul , Esenyurt , Balıkyolu Mah.,2,1,100
39.000,Kiralık Daire,"2
                        Yaşında",14. Kat,İstanbul , Kağıthane , Hürriyet Mah.,1,1,65
17.000,Kiralık Daire,"35
                        Yaşında",1. Kat,İstanbul , Şişli , İnönü Mah.,1,1,50
37.000,Kiralık Daire,"35
                        Yaşında",1. Kat,İstanbul , Fatih , Yedikule Mah.,2,1,80
20.000,Kiralık Daire,"30
                        Yaşında",Ara Kat,İstanbul , Fatih , Ayvansaray Mah.,2,1,72
45.000,Kiralık Daire,"5
                        Yaşında",Giriş Katı,İstanbul , Maltepe , Altıntepe Mah.,1,1,60
22.000,Kiralık Daire,"20
                        Yaşında",5. Kat,İstanbul , Sultangazi , 75. Yıl Mah.,2,1,130
19.000,Kiralık Daire,"30
                        Yaşında",Ara Kat,İstanbul , Beyoğlu , Piyalepaşa Mah.,2,1,120
19.500,Kiralık Daire,"40
                        Yaşında",Ara Kat,İstanbul , Güngören , Abdurrahman Nafiz Gürman Mah.,2,1,95
45.000,Kiralık Daire,"31
                        Yaşında",4. Kat,İstanbul , Beşiktaş , Sinanpaşa Mah.,3,1,130
35.000,Kiralık Villa,Sıfır Bina,Bahçe Katı,İstanbul , Şile , Çavuş Mah.,2,1,150
15.000,Kiralık Daire,"16
                        Yaşında",Bahçe Katı,İstanbul , Avcılar , Cihangir Mah.,3,1,100
14.000,Kiralık Daire,"35
                        Yaşında",En Üst Kat,İstanbul , Bahçelievler , Cumhuriyet Mah.,2,1,80
21.500,Kiralık Daire,"4
                        Yaşında",4. Kat,İstanbul , Sultanbeyli , Fatih Mah.,3,1,90
35.000,Kiralık Daire,"10
                        Yaşında",Ara Kat,İstanbul , Kağıthane , Çağlayan Mah.,2,2,150
13.000,Kiralık Daire,"5
                        Yaşında",1. Kat,İstanbul , Esenyurt , Süleymaniye Mah.,2,1,85
34.000,Kiralık Daire,"50
                        Yaşında",Ara Kat,İstanbul , Şişli , Meşrutiyet Mah.,2,1,80
55.000,Kiralık Daire,"26
                        Yaşında",4. Kat,İstanbul , Şişli , Halaskargazi Mah.,1,1,90
20.500,Kiralık Daire,"27
                        Yaşında",2. Kat,İstanbul , Beyoğlu , Hacıahmet Mah.,2,1,90
25.000,Kiralık Daire,"5
                        Yaşında",2. Kat,İstanbul , Beylikdüzü , Dereağzı Mah.,1,3,125
41.000,Kiralık Daire,"14
                        Yaşında",7. Kat,İstanbul , Ataşehir , Küçükbakkalköy Mah.,2,1,100
15.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Eyüpsultan , Akşemsettin Mah.,2,1,63
38.000,Kiralık Daire,"4
                        Yaşında",Ara Kat,İstanbul , Şişli , 19 Mayıs Mah.,1,1,60
25.000,Kiralık Daire,"15
                        Yaşında",1. Kat,İstanbul , Büyükçekmece , Ekinoba Mah.,3,1,220
21.000,Kiralık Daire,"16
                        Yaşında",3. Kat,İstanbul , Avcılar , Ambarlı Mah.,3,1,110
52.000,Kiralık Daire,"4
                        Yaşında",Bahçe Katı,İstanbul , Kadıköy , Caferağa Mah.,3,1,145
35.000,Kiralık Daire,"30
                        Yaşında",3. Kat,İstanbul , Bayrampaşa , Kocatepe Mah.,3,1,140
57.500,Kiralık Daire,"21
                        Yaşında",3. Kat,İstanbul , Sarıyer , Yeni Mah.,3,2,170
49.000,Kiralık Villa,"11
                        Yaşında",Bahçe Katı,İstanbul , Arnavutköy , Mavigöl Mah.,5,1,234
42.000,Kiralık Daire,"4
                        Yaşında",En Üst Kat,İstanbul , Kağıthane , Talatpaşa Mah.,2,1,119
250.000,Kiralık Villa,"11
                        Yaşında",Bahçe Katı,İstanbul , Beykoz , Öğümce Mah.,5,1,5500
31.000,Kiralık Daire,"5
                        Yaşında",3. Kat,İstanbul , Üsküdar , Ferah Mah.,2,1,80
15.500,Kiralık Daire,"8
                        Yaşında",4. Kat,İstanbul , Esenyurt , Yenikent Mah.,3,1,130
15.000,Kiralık Daire,"40
                        Yaşında",Bahçe Katı,İstanbul , Üsküdar , Salacak Mah.,1,1,60
35.000,Kiralık Daire,"21
                        Yaşında",3. Kat,İstanbul , Pendik , Orhangazi Mah.,3,2,220
17.000,Kiralık Daire,"25
                        Yaşında",Ara Kat,İstanbul , Avcılar , Cihangir Mah.,3,1,110
20.000,Kiralık Daire,"30
                        Yaşında",6. Kat,İstanbul , Küçükçekmece , Kanarya Mah.,2,1,140
18.000,Kiralık Daire,"30
                        Yaşında",2. Kat,İstanbul , Bahçelievler , Şirinevler Mah.,2,1,100
15.500,Kiralık Daire,"26
                        Yaşında",6. Kat,İstanbul , Esenler , Oruçreis Mah.,2,1,120
30.500,Kiralık Daire,"16
                        Yaşında",15. Kat,İstanbul , Beylikdüzü , Adnan Kahveci Mah.,2,1,180
120.000,Kiralık Daire,"35
                        Yaşında",Yüksek Giriş,İstanbul , Beşiktaş , Kuruçeşme Mah.,2,1,160
32.000,Kiralık Daire,"21
                        Yaşında",2. Kat,İstanbul , Ataşehir , Barbaros Mah.,3,1,135
1.850.000,Kiralık Daire,"5
                        Yaşında",5. Kat,İstanbul , Esenyurt , Güzelyurt Mah.,1,1,75
30.000,Kiralık Daire,"35
                        Yaşında",2. Kat,İstanbul , Fatih , İskenderpaşa Mah.,2,1,118
28.000,Kiralık Daire,"26
                        Yaşında",5. Kat,İstanbul , Beyoğlu , Kaptanpaşa Mah.,2,1,140
60.000,Kiralık Daire,"26
                        Yaşında",2. Kat,İstanbul , Tuzla , Postane Mah.,6,2,280
100.000,Kiralık Daire,"5
                        Yaşında",15. Kat,İstanbul , Sarıyer , Maslak Mah.,2,1,140
40.000,Kiralık Daire,Sıfır Bina,2. Kat,İstanbul , Beylikdüzü , Kavaklı Mah.,4,1,240
26.000,Kiralık Daire,Sıfır Bina,5. Kat,İstanbul , Arnavutköy , Boğazköy İstiklal Mah.,4,2,200
15.000,Kiralık Daire,"25
                        Yaşında",Bahçe Katı,İstanbul , Güngören , Merkez Mah.,1,1,60
85.000,Kiralık Daire,"31
                        Yaşında",3. Kat,İstanbul , Beyoğlu , Bereketzade Mah.,2,1,130
45.000,Kiralık Daire,"27
                        Yaşında",2. Kat,İstanbul , Kadıköy , Bostancı Mah.,2,1,100
25.000,Kiralık Daire,"31
                        Yaşında",4. Kat,İstanbul , Güngören , Abdurrahman Nafiz Gürman Mah.,3,1,135
30.000,Kiralık Daire,"50
                        Yaşında",1. Kat,İstanbul , Üsküdar , Ünalan Mah.,2,1,75
18.500,Kiralık Daire,"9
                        Yaşında",Bahçe Katı,İstanbul , Avcılar , Cihangir Mah.,2,1,85
12.000,Kiralık Daire,"31
                        Yaşında",Zemin,İstanbul , Eyüpsultan , Rami Yeni Mah.,2,0,65
19.499,Kiralık Daire,"29
                        Yaşında",4. Kat,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,92
40.000,Kiralık Daire,"31
                        Yaşında",Çatı Katı,İstanbul , Adalar , Nizam Mah.,3,1,140
22.000,Kiralık Daire,"30
                        Yaşında",2. Kat,İstanbul , Esenler , Menderes Mah.,2,1,130
18.000,Kiralık Daire,"45
                        Yaşında",Bahçe Katı,İstanbul , Fatih , Cerrahpaşa Mah.,2,1,70
19.000,Kiralık Daire,"7
                        Yaşında",4. Kat,İstanbul , Esenyurt , Süleymaniye Mah.,2,1,100
37.000,Kiralık Daire,,3. Kat,İstanbul , Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,75
65.000,Kiralık Daire,"30
                        Yaşında",Ara Kat,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,170
26.000,Kiralık Daire,"25
                        Yaşında",2. Kat,İstanbul , Beykoz , Merkez Mah.,3,1,160
18.000,Kiralık Daire,"20
                        Yaşında",1. Kat,İstanbul , Ümraniye , Yamanevler Mah.,2,1,85
8.000,Kiralık Daire,"30
                        Yaşında",Yüksek Giriş,İstanbul , Beykoz , Kavacık Mah.,2,1,110
175.000,Kiralık Daire,"25
                        Yaşında",1. Kat,İstanbul , Beşiktaş , Akat Mah.,4,1,228
66.000,Kiralık Daire,"5
                        Yaşında",2. Kat,İstanbul , Şişli , Merkez Mah.,2,1,90
17.000,Kiralık Daire,"12
                        Yaşında",Yüksek Giriş,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,85
25.000,Kiralık Daire,Sıfır Bina,4. Kat,İstanbul , Başakşehir , Altınşehir Mah.,4,2,220
57.000,Kiralık Daire,"21
                        Yaşında",Yüksek Giriş,İstanbul , Bahçelievler , Bahçelievler Mah.,4,1,210
45.000,Kiralık Daire,"13
                        Yaşında",3. Kat,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,100
40.000,Kiralık Daire,"35
                        Yaşında",3. Kat,İstanbul , Sarıyer , Maden Mah.,3,1,130
32.500,Kiralık Daire,"30
                        Yaşında",5. Kat,İstanbul , Şişli , Merkez Mah.,3,1,110
45.000,Kiralık Daire,"1
                        Yaşında",4. Kat,İstanbul , Küçükçekmece , Atakent Mah.,1,1,82
55.000,Kiralık Villa,Sıfır Bina,Bahçe Katı,İstanbul , Silivri , Ortaköy Mah.,5,1,550
80.000,Kiralık Daire,"26
                        Yaşında",Ara Kat,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,220
21.000,Kiralık Daire,"5
                        Yaşında",Giriş Katı,İstanbul , Başakşehir , Bahçeşehir 2. Kısım Mah.,1,1,73
30.000,Kiralık Daire,"40
                        Yaşında",3. Kat,İstanbul , Beşiktaş , Türkali Mah.,2,1,85
16.000,Kiralık Daire,"25
                        Yaşında",2. Kat,İstanbul , Şişli , Kuştepe Mah.,1,1,50
12.000,Kiralık Daire,"8
                        Yaşında",19. Kat,İstanbul , Esenyurt , Akevler Mah.,1,1,85
56.000,Kiralık Daire,"27
                        Yaşında",4. Kat,İstanbul , Beşiktaş , Akat Mah.,2,1,85
30.000,Kiralık Daire,"13
                        Yaşında",Ara Kat,İstanbul , Kağıthane , Çağlayan Mah.,2,1,110
35.000,Kiralık Daire,"28
                        Yaşında",Ara Kat,İstanbul , Ataşehir , İnönü Mah.,2,1,85
22.000,Kiralık Daire,"4
                        Yaşında",2. Kat,İstanbul , Arnavutköy , Hastane Mah.,2,1,90
600.000,Kiralık Müstakil Ev,"15
                        Yaşında",,İstanbul , Sarıyer , Uskumruköy Mah.,5,3,1000
17.000,Kiralık Daire,"11
                        Yaşında",Kot 2,İstanbul , Şişli , Kuştepe Mah.,1,1,55
40.000,Kiralık Daire,"99
                        Yaşında",Çatı Katı,İstanbul , Beyoğlu , Şahkulu Mah.,2,1,80
525.000,Kiralık Villa,"31
                        Yaşında",,İstanbul , Beşiktaş , Levent Mah.,5,2,600
10.000,Kiralık Daire,"15
                        Yaşında",4. Kat,İstanbul , Silivri , Piri Mehmet Paşa Mah.,1,1,90
5.000.000,Kiralık Daire,"21
                        Yaşında",2. Kat,İstanbul , Güngören , Merkez Mah.,3,1,145
55.000,Kiralık Daire,"30
                        Yaşında",4. Kat,İstanbul , Beşiktaş , Ortaköy Mah.,3,1,150
18.000,Kiralık Daire,"10
                        Yaşında",Giriş Katı,İstanbul , Sancaktepe , Osmangazi Mah.,2,1,105
49.999,Kiralık Daire,"65
                        Yaşında",5. Kat,İstanbul , Beyoğlu , Firuzağa Mah.,3,1,120
46.000,Kiralık Daire,Sıfır Bina,3. Kat,İstanbul , Maltepe , İdealtepe Mah.,2,1,85
35.000,Kiralık Daire,Sıfır Bina,Çatı Katı,İstanbul , Üsküdar , Aziz Mahmut Hüdayi Mah.,1,1,63
23.000,Kiralık Daire,"15
                        Yaşında",3. Kat,İstanbul , Beykoz , Örnekköy Mah.,3,1,140
65.000,Kiralık Daire,Sıfır Bina,2. Kat,İstanbul , Üsküdar , Burhaniye Mah.,2,1,78
15.750,Kiralık Daire,"10
                        Yaşında",Kot 2,İstanbul , Kağıthane , Seyrantepe Mah.,1,1,60
18.500,Kiralık Daire,"10
                        Yaşında",2. Kat,İstanbul , Maltepe , Aydınevler Mah.,1,0,40
50.000,Kiralık Residence,Sıfır Bina,5. Kat,İstanbul , Şişli , Merkez Mah.,1,1,80
20.000,Kiralık Daire,"40
                        Yaşında",2. Kat,İstanbul , Şişli , Halide Edip Adıvar Mah.,1,1,90
37.500,Kiralık Daire,"21
                        Yaşında",4. Kat,İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,80
55.000,Kiralık Residence,"5
                        Yaşında",20. Kat,İstanbul , Şişli , Cumhuriyet Mah.,1,1,98
60.000,Kiralık Daire,"39
                        Yaşında",9. Kat,İstanbul , Bakırköy , Ataköy 1. Kısım Mah.,4,1,159
23.000,Kiralık Daire,"29
                        Yaşında",5. Kat,İstanbul , Şişli , Gülbahar Mah.,2,1,95
150.000,Kiralık Daire,Sıfır Bina,12. Kat,İstanbul , Beykoz , Acarlar Mah.,3,1,195
35.000,Kiralık Daire,"5
                        Yaşında",10. Kat,İstanbul , Sarıyer , Maslak Mah.,1,0,65
19.000,Kiralık Daire,"15
                        Yaşında",3. Kat,İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,25
52.500,Kiralık Daire,"5
                        Yaşında",21 ve üzeri,İstanbul , Sarıyer , Maslak Mah.,1,1,95
21.000,Kiralık Daire,"26
                        Yaşında",1. Kat,İstanbul , Esenler , Fatih Mah.,2,1,115
18.000,Kiralık Daire,"31
                        Yaşında",Ara Kat,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,110
70.000,Kiralık Daire,"50
                        Yaşında",Bahçe Katı,İstanbul , Beyoğlu , Cihangir Mah.,2,1,150
25.000,Kiralık Daire,"26
                        Yaşında",Bodrum,İstanbul , Kadıköy , Koşuyolu Mah.,1,1,65
55.000,Kiralık Residence,"4
                        Yaşında",21 ve üzeri,İstanbul , Şişli , Merkez Mah.,2,1,105
23.000,Kiralık Daire,"8
                        Yaşında",3. Kat,İstanbul , Beylikdüzü , Barış Mah.,1,1,120
15.500,Kiralık Daire,"25
                        Yaşında",3. Kat,İstanbul , Bayrampaşa , Kartaltepe Mah.,1,1,66
48.000,Kiralık Daire,Sıfır Bina,Zemin,İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,82
7.000,Kiralık Daire,"12
                        Yaşında",4. Kat,İstanbul , Şişli , Merkez Mah.,2,1,95
32.000,Kiralık Daire,Sıfır Bina,Giriş Katı,İstanbul , Üsküdar , Murat Reis Mah.,2,1,58
6.000,Kiralık Daire,"25
                        Yaşında",En Üst Kat,İstanbul , Zeytinburnu , Merkezefendi Mah.,2,1,85
18.000,Kiralık Daire,"20
                        Yaşında",Çatı Katı,İstanbul , Bağcılar , Güneşli Mah.,3,1,100
34.500,Kiralık Daire,"30
                        Yaşında",7. Kat,İstanbul , Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,1,1,65
36.000,Kiralık Daire,"30
                        Yaşında",Ara Kat,İstanbul , Kadıköy , Osmanağa Mah.,3,1,120
26.000,Kiralık Residence,"11
                        Yaşında",Ara Kat,İstanbul , Esenyurt , Cumhuriyet Mah.,1,1,85
20.000,Kiralık Daire,"20
                        Yaşında",4. Kat,İstanbul , Güngören , Gençosman Mah.,2,1,90
60.000,Kiralık Müstakil Ev,"20
                        Yaşında",,İstanbul , Beykoz , Elmalı Mah.,5,1,230
15.000,Kiralık Daire,Sıfır Bina,1. Kat,İstanbul , Zeytinburnu , Beştelsiz Mah.,1,1,60
40.000,Kiralık Daire,"18
                        Yaşında",3. Kat,İstanbul , Üsküdar , Murat Reis Mah.,3,1,130
35.000,Kiralık Daire,"5
                        Yaşında",1. Kat,İstanbul , Bahçelievler , Yenibosna Merkez Mah.,2,1,90
120.000,Kiralık Daire,Sıfır Bina,13. Kat,İstanbul , Sarıyer , Ayazağa Mah.,3,1,185
