"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/4355-135509","35","35.000","16-03-2025","Kiralık Daire","1 +
                          1","70 m²","8
                        Yaşında","1. Kat","Şişli Nef 25 Projesinde 1.Kat Ankastreli Büyük Tip Kiralık 1+1","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","Realty World Czm Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/0/9/2/2/4/4/6f5ce182-677c-4c62-95c6-926b1c1d31b8.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/21218-4678","56","15.000","16-03-2025","Kiralık Daire","2 +
                          1","75 m²","38
                        Yaşında","Giriş Katı","Bahçelievler Siyavuşpaşada 2+1 Kiralık Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/0/1/2/2/4/4/19612d6e-1b8f-4a6b-bba8-40daf2ef3af4.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/120873-348","40","31.000","16-03-2025","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","Giriş Katı","Dmrc'den Full Tadilatlı 2+1 Daire","İstanbul / Şişli / Fulya Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/0/9/7/1/4/4/dfffee30-d324-4916-bad2-e70f9546412f.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/130884-372","19","23.000","16-03-2025","Kiralık Daire","2 +
                          1","85 m²","20
                        Yaşında","3. Kat","Mecidiyeköy Meydana 10 Dk. Yokuşsuz","İstanbul / Şişli / Gülbahar Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/6/1/8/1/4/4/1739380984-5532079-44181652.jpeg",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-zuhuratbaba-kiralik/daire/101492-596","46","51.000","16-03-2025","Kiralık Daire","4 +
                          1","175 m²","26
                        Yaşında","5. Kat","Bakırköy Z.Baba Da 4 Oda 1salon Teraslı Dublex Daire","İstanbul / Bakırköy / Zuhuratbaba Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/9/9/4/1/4/4/dda650cb-51ba-4265-8812-e0da7233ff4f.jpg",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-mithatpasa-kiralik/daire/42083-5679","38","32.000","16-03-2025","Kiralık Daire","1 +
                          1","57 m²","7
                        Yaşında","Ara Kat","Derin'den Mika Naturalist'de Boş 1+1 Şık Daire !!!","İstanbul / Eyüpsultan / Mithatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-42083","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/4/0/e42e31b4-7ef4-43d2-8a1b-0d7e7989d8b5.jpg","Derin Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/5/4/1/4/4/90c75c90-762d-4719-aa77-6f6ecd924bb9.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/5735-815","42","120.000","16-03-2025","Kiralık Daire","4 +
                          1","200 m²","40
                        Yaşında","1. Kat","Bağdat Caddesi Nin En Güzel Noktasında  4 Oda Salon  Keyifli Daire","İstanbul / Kadıköy / Caddebostan Mah.","https://www.hepsiemlak.com/emlak-ofisi/parola-emlak-5735/sevgi-yegenoglu-5735","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/3/7/5/0/0/113f1dc4-8b27-4631-9837-090c726f82b8.jpg","Parola Emlak","Sevgi
        Yeğenoğlu","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/6/3/3/1/4/4/84df887f-8ba3-458e-be53-af18789eb82b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/3/7/5/0/0/a4944b19-f0e1-495a-8fe6-2e28dc395b92.jpg"
"https://www.hepsiemlak.com/istanbul-maltepe-kucukyali-kiralik/daire/62469-481","35","35.000","16-03-2025","Kiralık Daire","3 +
                          1","115 m²","35
                        Yaşında","2. Kat","Küçükyalıda Minibüse 1.Paralel Sokakta 3+1 2.Kat Ön Cephe","İstanbul / Maltepe / Küçükyalı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/3/1/1/1/4/4/8d79eb30-7f62-49ae-9a12-b74328292fe1.jpg",""
"https://www.hepsiemlak.com/istanbul-beykoz-kanlica-kiralik/yali-dairesi/5632-9069","60","125.000","15-03-2025","Kiralık Yalı Dairesi","2 +
                          1","80 m²","40
                        Yaşında","1. Kat","Kanlıca Sahilde Muhteşem Deniz Manzaralı Yalı Dairesi 2+1 Balkonlu Kombili","İstanbul / Beykoz / Kanlıca Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-trio-5632","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/6/5/0/0/3bbd0fdb-abd4-434a-b79f-883cf144aebd.jpg","Coldwell Banker Trio","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/1/5/9/0/4/4/96aac6a6-ad34-463e-bfeb-b7a61dc9340e.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/5393-2023","39","70.000","16-03-2025","Kiralık Daire","4 +
                          1","220 m²","25
                        Yaşında","4. Kat","Göztepe Mah.Mesire Sokakta 4+1 200 M2 4.Kat Ebeveyn Banyolu Boş Taşınmaya Hazır","İstanbul / Kadıköy / Göztepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/isik-emlak-danismanlik-5393/ayse-ve-mehmet-isik-5393","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/9/3/5/0/0/2fbca28a-fa85-42cd-9ce8-76fd64d19696.jpg","Işık Emlak Danışmanlık","Ayşe Ve Mehmet
        Işık","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/2/3/9/0/4/4/f1b0d331-c7c0-4a70-af77-be7d628cb183.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-maltepe-cevizli-kiralik/daire/39972-7054","44","31.000","16-03-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","1. Kat","Üçel Bostancı'dan Cevizli Marmary Yakın Ayrı Mutfak Kiralk 2+1!!","İstanbul / Maltepe / Cevizli Mah.","https://www.hepsiemlak.com/emlak-ofisi/ucel-gayrimenkul-yapi-39972","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/9/9/3/0/472bda2d-d5d4-43ad-ba60-bfe4dba28510.jpeg","Üçel Gayrimenkul Yapı","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/9/2/6/0/4/4/a2d2a678-57cb-47e5-b8be-e20616d5abfe.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/24340-5110","42","38.000","16-03-2025","Kiralık Daire","1 +
                          1","90 m²","15
                        Yaşında","Giriş Katı","Göktürk Butik Site 1+1 Yüksek Giriş Boş  Daire Snowboard'dan","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-pendik-fevzi-cakmak-kiralik/daire/64396-32","40","21.000","16-03-2025","Kiralık Daire","3 +
                          1","130 m²","15
                        Yaşında","3. Kat","Pendik Esenler Mahallesin De Kıralık Dogalgaz Kombili 3+1 Daire","İstanbul / Pendik / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-uskudar-salacak-kiralik/daire/19061-937","60","55.000","15-03-2025","Kiralık Daire","3 +
                          1","120 m²","26
                        Yaşında","1. Kat","Salacak Sahile Yakın Asansörlü Kiralık Sıfırlanmış 3+1 Daire 1.Kat","İstanbul / Üsküdar / Salacak Mah.","https://www.hepsiemlak.com/emlak-ofisi/modi-emlak-19061","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/0/9/1/0/6a74453a-97e9-421a-bda9-d8b8a89fa158.jpg","Modi Emlak","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-sisli-esentepe-kiralik/daire/1171-11151","30","285.000","16-03-2025","Kiralık Daire","3 +
                          1","200 m²","14
                        Yaşında","7. Kat","A-Z Emlak Soyak Soho ' Da Boğaz Manzaralı 3+1 Dubleks","İstanbul / Şişli / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/a-z-emlak-1171/haydar-otman-1171","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/7/1/1/0/0/0e8fa05c-b56b-499a-9c4e-7cccff732d56.jpg","A-z Emlak","Haydar
        Otman","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/6/3/8/8/3/4/cc9e21df-4048-4560-a1fe-941bc7eb7a49.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/7/1/1/0/0/e285fabe-3b5a-47e0-8ea0-2d46902f79f7.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/72542-3835","45","44.000","16-03-2025","Kiralık Daire","3 +
                          1","110 m²","35
                        Yaşında","7. Kat","Sahrayıcedit Merkezde Full Eşyalı Kiralık 3+1 Daire","İstanbul / Kadıköy / Sahrayı Cedit Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-2-72542/baris-saadettin-cehiz-1454677","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/7/6/4/5/4/1/3c0c9b2a-19c9-4fd4-87c9-5861b1c46104.jpg","Remax Müjde 2","Barış Saadettin
        Cehiz","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/3/1/4/7/3/4/cbd81472-560e-4fc2-a7c5-061507c71620.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/5/2/7/0/0927c643-98e3-4401-ac7c-8ceec4c02e5d.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/2820-732","46","25.000","16-03-2025","Kiralık Daire","2 +
                          1","95 m²","30
                        Yaşında","2. Kat","Bahçelievlr K.Has Arkası Metro M.Büse Yürüme 4-5 Dk Masrafsız 95m2 2.Katkombili Otoparklı Yalıtımlı","İstanbul / Bahçelievler / Bahçelievler Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/9/8/2/7/3/4/1732017151376-43728910.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/128764-2007","58","45.000","16-03-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","2. Kat","Erkutun'dan, Nişantaşı Teşvikıye'de 3+1, Balkonlu, Boş, Geniş Salonlu Kiralık Daire","İstanbul / Beşiktaş / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/erkutun-128764","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/8/2/1/9d27a4f8-50ea-46f5-907b-e84d38345d0b.JPG","Erkutun","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/6/1/7/3/4/9f469d60-194e-4479-81f0-caf69b5be394.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kadikoy-hasanpasa-kiralik/daire/14713-954","36","35.000","16-03-2025","Kiralık Daire","3 +
                          1","126 m²","26
                        Yaşında","4. Kat","Kadıköy Acıbadem E-5 Metro Drğ Ve Akasya Avm, Salı Pazarı Yakın Site İçi Temiz  3+1 Ara Katı","İstanbul / Kadıköy / Hasanpaşa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/8/9/3/6/3/4/2c4964f8-a7a5-4e9a-adc1-f5eaccefd464.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/52307-4025","38","25.000","16-03-2025","Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","2. Kat","Koçmer Emlaktan  Mecidiyeköy Metro Metrobüse 15 Dakika Yürüme Mesafesinde Balkonlu ,Asansörlü Kiralı","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/kocmer-emlak-52307/mehmet-koc-993162","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/1/3/9/9/5623e433-f3bc-4648-a0da-f876da1619c7.jpg","Koçmer Emlak","Mehmet
        Koç","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/8/9/0/4/3/4/2f02e9aa-996f-45bf-bd56-f830d05e9b07.jpg",""
"https://www.hepsiemlak.com/istanbul-umraniye-camlik-kiralik/daire/25324-11735","41","29.000","16-03-2025","Kiralık Daire","3 +
                          1","140 m²","14
                        Yaşında","7. Kat","Çakmak Çamlıkta 3+1 Kiralık Daire","İstanbul / Ümraniye / Çamlık Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/5/3/4/2/3/4/c7e57e38-b5be-41da-9ec9-98d53ba5fe89.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-camlitepe-kiralik/mustakil-ev/125847-315","51","35.000","16-03-2025","Kiralık Müstakil Ev","2 +
                          1","110 m²","20
                        Yaşında","","Metroya 5 Dk Yürüme Mesafesinde Full Eşyalı Kiralık Müstakil Daire","İstanbul / Sarıyer / Çamlıtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/akdaglardan-ozlem-emlak-125847","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Akdağlar'dan Özlem Emlak","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/8/4/5/6/2/4/1716894271-5901499-42654806.jpeg",""
"https://www.hepsiemlak.com/istanbul-esenyurt-barbaros-hayrettin-pasa-kiralik/daire/68552-243","40","17.000","16-03-2025","Kiralık Daire","1 +
                          1","120 m²","8
                        Yaşında","6. Kat","Beylikdüzü Metrobüs 5dk 1+1/2+1/3+1 Eşyalı Lüks Fırsatlar","İstanbul / Esenyurt / Barbaros Hayrettin Paşa Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/8/3/3/6/2/4/1715436050-5237532-42633855.jpeg",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-sakizagaci-kiralik/daire/79704-296","41","75.000","16-03-2025","Kiralık Daire","4 +
                          2","260 m²","Sıfır Bina","En Üst Kat","Bakırköy Sakızağacı Sahilde Deniz Manzaralı Sıfır Kiralık  Dublex Daire 260 M2 4+2","İstanbul / Bakırköy / Sakızağacı Mah.","https://www.hepsiemlak.com/emlak-ofisi/aybasti-emlak-79704","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/7/9/7/0/75d5a5e7-a72e-4edb-b637-f2251e9c3853.jpg","Aybastı Emlak","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/2/1/2/5/2/4/1713704943-131536-42521240.jpeg",""
"https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/4206-1474","56","29.000","16-03-2025","Kiralık Daire","2 +
                          1","70 m²","6
                        Yaşında","3. Kat","Rnk Emlaktan Halide Edipte Kutlubey De  2+1 Eşyalı Daire","İstanbul / Şişli / Halide Edip Adıvar Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/6/8/9/8/3/1/1720629602679-13898624.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/104087-3450","34","400.000","16-03-2025","Kiralık Daire","4 +
                          2","350 m²","30
                        Yaşında","Bahçe Katı","Ulus Solda Prestijli Sitede Her Katta Boğaz Manzaralı Tripleks","İstanbul / Beşiktaş / Ortaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/wen-gayrimenkul-as-104087","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/0/4/0/1/c3c53eec-a93e-466f-a0f9-2bd595a7a6cb.jpg","Wen Gayrimenkul A.Ş","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/0/9/3/6/3/4/1730488407-041599-43639045.jpeg",""
"https://www.hepsiemlak.com/istanbul-maltepe-zumrutevler-kiralik/daire/6702-2260","29","23.500","15-03-2025","Kiralık Daire","1 +
                          1","63 m²","1
                        Yaşında","Ara Kat","Tablo Adalar Da 12.Kat 63 Mt 1+1 Ankastreli Harika Daire","İstanbul / Maltepe / Zümrütevler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/4/1/7/8/3/4/4da7e0ba-9355-4169-8b30-4a3bd96bb518.jpg",""
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/97573-632","33","15.000","16-03-2025","Kiralık Daire","3 +
                          1","125 m²","8
                        Yaşında","Giriş Katı","Cihangirde Kiralık 3+1 Ters Dubleks Daire","İstanbul / Avcılar / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/timur-emlak-97573","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/5/7/9/0/4e9c9754-ca81-441a-ac0a-e8bc5491f87f.jpg","Timur Emlak","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/1/9/3/3/4/4/1742072818705-44339158.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/yali/11217-9527","33","365.000","16-03-2025","Kiralık Yalı","5 +
                          2","190 m²","50
                        Yaşında","","İstanbul Boğazı’nda Yaşam Ayrıcalığı! Kireçburnu’nda Kiralık Komple Yol Yalısı","İstanbul / Sarıyer / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/2/1/1/0/9a295213-cfd1-49d3-ae6a-7e2ae3253c81.jpg","Remax Ahenk","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/1/9/2/4/4/f3d29593-f24b-4b1b-bc90-fce47fad1745.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-beykoz-soguksu-kiralik/daire/153656-41","4","18.000","16-03-2025","Kiralık Daire","1 +
                          1","70 m²","25
                        Yaşında","2. Kat","West Gayrimenkulden Beykoz'da 1+1 Eşyalı Kiralık Daire","İstanbul / Beykoz / Soğuksu Mah.","https://www.hepsiemlak.com/emlak-ofisi/west-gayrimenkul-ve-danismanlik-153656/gurkan-keles-4330120","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/2/1/0/3/3/4/df6c96ac-9684-4bed-a2b6-d88ba4b4c3d2.jpg","West Gayrimenkul Ve Danışmanlık","Gürkan
        Keleş","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/3/8/0/3/4/4/1741610393-0745192-44308375.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/6/3/5/1/bd386945-1bd6-4e45-9e5b-b4256cd6296c.jpg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cennet-kiralik/daire/103214-979","32","22.000","16-03-2025","Kiralık Daire","3 +
                          1","115 m²","31
                        Yaşında","1. Kat","İrem Emlaktan Cennet Yürüyüş Yolunda Kiralık Daire Kat1","İstanbul / Küçükçekmece / Cennet Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/3/8/0/3/4/4/1741610247385-44308344.jpg",""
